sentences,pos_tags
مشہور مزاحیہ اداکار رنویر سنگھ خر کار اپنے خوابوں کی تعبیر حاصل کرنے کے لیے کافی تیار ہیں ف ,ADJ ADJ NOUN PROPN PROPN ADJ NOUN PRON NOUN ADP NOUN NOUN VERB ADP ADP ADV ADJ VERB PUNCT 
کراچیویب ڈیسکاینکر پرسن وجاہت اللہ واسطی کا کہنا ہے کہ میں نے اپنے فن کو ایک نئی جدت اور حق� ,PROPN PROPN PROPN PROPN PROPN PROPN ADP VERB VERB SCONJ PRON ADP PRON NOUN ADP NUM ADJ NOUN CCONJ VERB 
بیونس ئرس نوائے وقت نیوز ارجنٹائن کے دار الحکومت بیونس ئرس میں چمڑے کا سب سے بڑا بچہ ہرمنٹک گڑی ,PROPN PROPN PROPN NOUN PROPN PROPN ADP ADJ NOUN PROPN PROPN ADP NOUN ADP PRON ADP ADJ NOUN ADJ VERB 
اسلام اباد اردو پوائنٹ اخبارتازہ ترین اے پی پی 19 مارچ2017ء وزیراعظم کے مشیر برائے پٹرولیم قدرتی وسائل شاہد � ,PROPN PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN ADP NOUN PROPN NOUN ADJ NOUN ADJ PUNCT 
کراچی سابق بلے باز محسن حسن خان کا کہنا ہے کہ سرفراز احمد میں تھوڑی سے بہترین انتخاب تھا لیکن ا ,PROPN ADJ NOUN NOUN PROPN PROPN PROPN ADP VERB VERB SCONJ PROPN PROPN ADP ADJ ADP ADJ NOUN AUX CCONJ PUNCT 
اسٹیٹ بینک اف پاکستان نے یکم جولائی 2020ء سے پرانے ڈیزائن کے نوٹوں کی قانونی حیثیت ختم کرنے ک ,PROPN PROPN PROPN PROPN ADP PROPN PROPN PROPN ADP ADJ NOUN ADP NOUN ADP ADJ NOUN ADJ VERB PUNCT 
مشہور جنوبی افریقی فاسٹ بولر ڈیل اسٹین کا بولنگ ایکشن ٹیسٹ ہوگیا مشہور جنوبی افریقی اسٹین ,ADJ ADJ ADJ NOUN NOUN PROPN PROPN ADP NOUN NOUN NOUN VERB ADJ ADJ ADJ VERB 
لاہور ڈیلی پاکستان لائن سری لنکا کے خلاف ٹیسٹ سیریز کیلئے قومی ٹیم کا اعلان کر دیا گیا ہے ت ,PROPN PROPN PROPN PROPN PROPN PROPN ADP ADP NOUN NOUN ADP ADJ NOUN ADP NOUN VERB AUX AUX AUX PUNCT 
لاہوراردو پوائنٹ اخبار تازہ ترین21جولائی 2009ء پاکستان کرکٹ بورڈ نے وضاحت کی ہے کہ وہ انڈین پریمئر ل� ,PROPN PROPN NOUN PROPN PROPN PROPN PROPN PROPN PROPN ADP NOUN VERB AUX SCONJ PRON PROPN PROPN PUNCT 
لاہوراردو پوائنٹ اخبار تازہ ترین9دسمبر2006ء پاکستان کرکٹ بورڈ کی دوسری ملاقات ہونے جارہی ہے ذرائع کے م ,PROPN PROPN NOUN PROPN PROPN PROPN PROPN PROPN ADP ADJ NOUN VERB AUX AUX NOUN ADP VERB 
لاہور پاکستان کرکٹ ٹیم کے سابق فاسٹ بالر شعیب اختر نے سارا دن کورونا ٹیسٹ مثبت انے کی وجہ بتا دی سما� ,PROPN PROPN PROPN NOUN ADP ADJ NOUN NOUN PROPN PROPN ADP ADJ NOUN PROPN NOUN ADJ VERB ADP ADP VERB AUX PUNCT 
لاہور اردو پوائنٹ تازہ ترین اخبار27جولائی 2020ء پاکستان کرکٹ ٹیم کے سابق کپتان سلیم ملک کا کہنا ہے ک ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN NOUN NOUN ADP ADJ NOUN PROPN NOUN ADP VERB VERB PUNCT 
کراچی پاکستانی گلوکار عاطف اسلم نے جانوروں کے تحفظ کے لیے ایک بار پھر خصوصی پیغام جاری کی ,PROPN ADJ NOUN PROPN PROPN ADP NOUN ADP NOUN ADP ADP NUM NOUN PART ADJ NOUN ADJ VERB 
کراچی اسپورٹس رپورٹر کے سی سی اے زونکے زیر اہتمام منعقدہ ال کراچی جشن ازادی عبدالحق میموریل کر � ,PROPN PROPN PROPN ADP PROPN PROPN PROPN PROPN ADP NOUN ADJ PROPN PROPN NOUN PROPN PROPN PROPN VERB PUNCT 
لاہورسپورٹس رپورٹر پاکستان ٹی ٹونٹی ٹیم کے کپتان بابر اعظم نے کہا ہے کہ اگر زمبابوے کو تیسرا � ,PROPN PROPN PROPN PROPN PROPN NOUN ADP NOUN PROPN PROPN ADP VERB AUX SCONJ SCONJ PROPN ADP ADJ VERB 
اسلام اباد اردو پوائنٹ اخبارتازہ ترین اے پی پی 26 جنوری2020ء اداکارہ مہوش حیات کے گانے چمکیلی سے بھرا � ,PROPN PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN NOUN PROPN PROPN ADP NOUN NOUN ADP VERB PUNCT 
گوگل پلس کی ٹیکنالوجی سے لیس چوتھی ایپلی کیشن میں ڈیجیٹل اسسٹنٹ پیکجز متعارف کرادیا گ� ,NOUN NOUN ADP NOUN ADP ADJ ADJ NOUN NOUN ADP NOUN NOUN NOUN ADJ VERB PUNCT 
اسلام اباد اسپورٹس رپورٹرانٹرنیشنل کرکٹ کونسل نے ئی سی سی میں پاکستان اور سری لنکا کے درمیان ہون ,PROPN PROPN PROPN NOUN NOUN PROPN ADP PROPN PROPN PROPN ADP PROPN CCONJ PROPN PROPN ADP ADP VERB 
ابو ظہبی سپورٹس ڈیسک تجربہ کار سری لنکن بلے باز کمار سنگاکارا نے ورلڈ کپ کے مستقبل کے حوالے سے � ,PROPN PROPN PROPN NOUN NOUN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP PROPN PROPN ADP NOUN ADP ADP ADP VERB 
ممبئی ایک ہفتہ قبل ہی بالی ووڈ کے دبنگ اداکار سلمان خان کی فلم بھارت میں دو سالہ دوستی کے واقعے ک ,PROPN NUM NOUN ADP PART PROPN PROPN ADP PROPN PROPN PROPN PROPN ADP NOUN PROPN ADP NUM ADJ NOUN ADP NOUN PUNCT 
لاہور ڈیلی پاکستان لائن سپاٹ فکسنگ کیس میں سزا یافتہ کرکٹر ناصر جمشید کے وکیل کی جانب سے جار ,PROPN PROPN PROPN PROPN PROPN PROPN NOUN ADP NOUN ADJ NOUN PROPN PROPN ADP NOUN ADP ADP ADP VERB 
مانچسٹر ڈیلی پاکستان لائن ئی سی سی ورلڈکپ 2019 ءکے پہلے سیمی فائنل میچ میں بھارت نے جنوبی افریقہ ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADJ NOUN NOUN NOUN ADP PROPN ADP PROPN PROPN 
لاہور سپورٹس رپورٹر سافٹ بال ورلڈ کپ کے لئے قومی سینئر ٹیم کا اعلان کردیا گیا ہے پہلا ٹرائلز ٹ ,PROPN PROPN PROPN PROPN PROPN PROPN PROPN ADP ADP ADJ ADJ NOUN ADP NOUN VERB AUX AUX ADJ NOUN VERB 
ٹوکیو اردو پوائنٹ اخبارتازہ ترین اے پی پی 03 اکتوبر2017ء ایشیاء کی بیشتر سٹاک مارکیٹس میں منگل کو ح� ,PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN ADP ADJ NOUN NOUN ADP PROPN ADP VERB 
پاکستان فلم اور ڈرامہ انڈسٹری کی معروف اداکارہ مہوش حیات نے ایک اور خوبصورت فوٹو شوٹ کروایا جس می� ,PROPN NOUN CCONJ PROPN PROPN ADP ADJ NOUN PROPN PROPN ADP NUM ADJ ADJ NOUN NOUN VERB PRON VERB 
اسلام اباد اردو پوائنٹ اخبارتازہ ترین اے پی پی 28 جنوری2017ء پاکستان کرکٹ بورڈ کے زیراہتمام جاری قائداعظم ,PROPN PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN NOUN PROPN ADP NOUN ADJ NOUN 
سنگا پور اردو پوائنٹ اخبارتازہ ترین اے پی پی 16 جولائی2018ء ایشیاء کی بیشتر سٹاک مارکیٹس میں کاروباری ,PROPN PROPN PROPN NOUN ADJ ADJ PROPN PROPN PROPN PROPN PROPN PROPN ADP ADJ NOUN NOUN ADP VERB 
کراچی اردو پوائنٹ اخبارتازہ ترین این این ئی 04 اپریل2020ءایف پی سی سی ائی بزنس مین پینل کے سینئر وائس ,PROPN PROPN PROPN NOUN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN PROPN NOUN NOUN NOUN ADP ADJ NOUN 
کراچی اردوپوائنٹ اخبا تازہ ترین29 فروری2008 کاروباری ہفتے کے دوسرے روز منگل کو روپے کی نسبت ڈالر کی ,PROPN PROPN PROPN ADJ PROPN PROPN ADJ NOUN ADP ADJ NOUN PROPN ADP NOUN ADP NOUN NOUN VERB 
قصور26 دسمبراردو پوائنٹ اخبارتازہ ترین اے پی پی 26 دسمبر2017ءپاکستان دنیا کے سب سے بڑے اورمقبول کمپیوٹر ,PROPN PROPN PROPN NOUN ADJ PROPN PROPN PROPN PROPN PROPN NOUN ADP PRON ADP ADJ NOUN NOUN 
کراچیکامرس ڈیسکابو ظہبی ٹریڈ کمیٹی کے چیئرمین متحدہ عرب امارات کے کمرشل سیکٹر ڈویلپمنٹ ,PROPN PROPN PROPN PROPN PROPN ADP NOUN PROPN PROPN PROPN ADP NOUN NOUN NOUN 
وینس ولیمز نے فائنل میں انجری کے باوجود کینیڈا کی کوئی کلیئر نہیں اسکی فوٹو سوشل میڈیا ٹو ,PROPN PROPN ADP NOUN ADP PROPN ADP ADP PROPN ADP PRON NOUN PART VERB NOUN NOUN NOUN VERB 
لاہور خصوصی نامہ نگارلاہور ڈویلپمنٹ اتھارٹی کے ٹائون پلاننگ ونگ کے عملے نے گزشتہ روز مسلم لی� ,PROPN ADJ PROPN PROPN PROPN PROPN ADP NOUN NOUN PROPN ADP NOUN ADP ADJ NOUN ADJ VERB 
